"HM_GL_IN_OR_RISK_CAT_COUNT_ID","HM_GL_IN_OVERSIGHT_REPORTS_ID","RISK_CATEGORY","RISK_CATEGORY_COUNT"
22955527,2714545,"Alliance Partner/Ven",1
22955528,2714545,"Data",4
22955529,2714545,"Essential Documents",7
22955530,2714545,"Safety",1
22955531,2714545,"Site Qualifications",2
22921760,2714098,"Alliance Partner/Ven",3
22921761,2714098,"Data",1
22921762,2714098,"Essential Documents",2
22921763,2714098,"Other",2
22921764,2714098,"Safety",2
22952250,2714099,"Inclusion/Exclusion ",1
22935085,2714353,"Essential Documents",3
22935086,2714353,"Informed Consent Doc",2
22935087,2714353,"Safety",2
22935088,2714353,"Site Qualifications",2
22960493,2714354,"Data",4
22960494,2714354,"Essential Documents",2
22960495,2714354,"Safety",1
22960496,2714354,"Site Qualifications",3
22919489,2713944,"Data",3
22919490,2713944,"Essential Documents",1
22919491,2713944,"Inclusion/Exclusion ",1
22919492,2713944,"Site Qualifications",1
22924394,2713945,"Essential Documents",1
22924395,2713945,"Site Qualifications",2
22940393,2713949,"Data",1
22940394,2713949,"Essential Documents",3
22940395,2713949,"Informed Consent Doc",2
22940396,2713949,"Safety",1
22944117,2713950,"Essential Documents",1
22917817,2713743,"Alliance Partner/Ven",1
22917818,2713743,"Data",2
22917819,2713743,"Essential Documents",3
22917820,2713743,"Other",1
22917821,2713743,"Safety",1
22917822,2713743,"Site Qualifications",3
22965794,2713744,"Essential Documents",1
22965795,2713744,"Site Qualifications",3
22965243,2713745,"Data",3
22968415,2713746,"Data",1
22968416,2713746,"Essential Documents",2
22938393,2713747,"Data",2
22938394,2713747,"Essential Documents",2
22940922,2713748,"Alliance Partner/Ven",1
22940923,2713748,"Data",1
22940924,2713748,"Essential Documents",3
22940925,2713748,"Informed Consent Doc",1
22940926,2713748,"Safety",1
22948360,2713749,"Data",3
22948361,2713749,"Essential Documents",2
22948362,2713749,"Informed Consent Doc",1
22948363,2713749,"Other",1
22969765,2713786,"Data",3
22969766,2713786,"Essential Documents",7
22969767,2713786,"Inclusion/Exclusion ",1
22969768,2713786,"Site Qualifications",3
22908502,2713788,"Alliance Partner/Ven",1
22908503,2713788,"Informed Consent Doc",1
22908504,2713788,"Investigational Prod",1
22908505,2713788,"Safety",1
22954237,2713804,"Data",2
22954238,2713804,"Essential Documents",3
22960219,2713889,"Alliance Partner/Ven",2
22960220,2713889,"Data",3
22960221,2713889,"Essential Documents",2
22960222,2713889,"Informed Consent Doc",2
22960223,2713889,"Site Qualifications",1
22953727,2713890,"Data",1
22953728,2713890,"Essential Documents",1
22953574,2713891,"Alliance Partner/Ven",1
22953575,2713891,"Data",6
22953576,2713891,"Essential Documents",4
22953577,2713891,"Informed Consent Doc",2
22953578,2713891,"Safety",1
22953579,2713891,"Site Qualifications",3
22954960,2713892,"Data",2
22954961,2713892,"Informed Consent Doc",1
22954962,2713892,"Other",1
22954963,2713892,"Site Qualifications",2
22923188,2713893,"Data",3
22923189,2713893,"Essential Documents",3
22928574,2713894,"Data",1
22928575,2713894,"Essential Documents",2
22928576,2713894,"Site Qualifications",2
22921389,2713907,"Essential Documents",4
22922735,2713906,"Alliance Partner/Ven",1
22922736,2713906,"Data",3
22922737,2713906,"Essential Documents",6
22922738,2713906,"Safety",2
22949732,2713908,"Essential Documents",4
22938866,2713909,"Data",1
22938867,2713909,"Essential Documents",3
22917317,2713910,"Data",3
22917318,2713910,"Essential Documents",7
22917319,2713910,"Informed Consent Doc",2
22917320,2713910,"Site Qualifications",2
22958793,2713915,"Data",1
22958794,2713915,"Essential Documents",3
22958795,2713915,"Informed Consent Doc",1
22963408,2713916,"Data",1
22963409,2713916,"Essential Documents",1
22963410,2713916,"Safety",1
22934477,2713917,"Essential Documents",1
22934478,2713917,"Site Qualifications",2
22920904,2713919,"Essential Documents",5
22948959,2713920,"Data",2
22948960,2713920,"Essential Documents",4
22948961,2713920,"Other",1
22948962,2713920,"Safety",1
22948963,2713920,"Site Qualifications",2
22967422,2713921,"Data",1
22967423,2713921,"Essential Documents",3
22967424,2713921,"Investigational Prod",1
22967425,2713921,"Safety",2
22967426,2713921,"Site Qualifications",1
22921188,2713922,"Data",2
22921189,2713922,"Essential Documents",1
22921190,2713922,"Informed Consent Doc",2
22921191,2713922,"Site Qualifications",1
22923735,2714945,"Alliance Partner/Ven",6
22923736,2714945,"Data",2
22923737,2714945,"Essential Documents",7
22923738,2714945,"Site Qualifications",1
22915287,2714946,"Data",3
22915288,2714946,"Essential Documents",5
22915289,2714946,"Safety",1
22915290,2714946,"Site Qualifications",3
22931874,2714947,"Alliance Partner/Ven",3
22931875,2714947,"Data",2
22931876,2714947,"Essential Documents",3
22931877,2714947,"Informed Consent Doc",1
22931878,2714947,"Other",1
22931879,2714947,"Safety",1
22931880,2714947,"Site Qualifications",2
22920907,2714948,"Essential Documents",4
22920908,2714948,"Informed Consent Doc",1
22920909,2714948,"Safety",1
22920910,2714948,"Site Qualifications",1
22951434,2714977,"Data",5
22951435,2714977,"Essential Documents",3
22951436,2714977,"Site Qualifications",2
22935500,2714763,"Essential Documents",4
22966711,2714685,"Essential Documents",1
22966712,2714685,"Safety",1
22969398,2714897,"Data",2
22931623,2710946,"Data",3
22931624,2710946,"Investigational Prod",1
22921436,2710947,"Data",2
22921437,2710947,"Essential Documents",1
22921438,2710947,"Informed Consent Doc",1
22921439,2710947,"Site Qualifications",1
22944769,2710948,"Alliance Partner/Ven",6
22950822,2710949,"Data",1
22950823,2710949,"Site Qualifications",1
22919141,2710950,"Alliance Partner/Ven",2
22919142,2710950,"Data",1
22967861,2710951,"Alliance Partner/Ven",5
22967862,2710951,"Data",1
22967863,2710951,"Essential Documents",2
22967864,2710951,"Safety",1
22967865,2710951,"Site Qualifications",1
22926629,2710952,"Alliance Partner/Ven",2
22926630,2710952,"Essential Documents",5
22926631,2710952,"Informed Consent Doc",1
22926632,2710952,"Investigational Prod",3
22926633,2710952,"Other",2
22959421,2710953,"Other",1
22935610,2710954,"Data",4
22935611,2710954,"Essential Documents",4
22935612,2710954,"Informed Consent Doc",1
22935613,2710954,"Other",2
22935614,2710954,"Safety",1
22919211,2710955,"Data",2
22919212,2710955,"Essential Documents",1
22919213,2710955,"Investigational Prod",1
22919214,2710955,"Safety",3
22927032,2710956,"Data",1
22927033,2710956,"Essential Documents",2
22927034,2710956,"Informed Consent Doc",1
22927035,2710956,"Safety",4
22954727,2713472,"Alliance Partner/Ven",1
22954728,2713472,"Data",3
22954729,2713472,"Essential Documents",3
22954730,2713472,"Investigational Prod",2
22954731,2713472,"Safety",3
22954732,2713472,"Site Qualifications",1
22930649,2713473,"Data",1
22930650,2713473,"Essential Documents",2
22930651,2713473,"Inclusion/Exclusion ",1
22930652,2713473,"Informed Consent Doc",3
22930653,2713473,"Other",1
22930654,2713473,"Site Qualifications",3
22933582,2713583,"Site Qualifications",1
22933583,2713583,"Alliance Partner/Ven",4
22941035,2713705,"Inclusion/Exclusion ",1
22948720,2713706,"Alliance Partner/Ven",1
22948721,2713706,"Data",1
22948722,2713706,"Essential Documents",1
22948723,2713706,"Safety",1
22948724,2713706,"Site Qualifications",1
22945562,2713587,"Alliance Partner/Ven",2
22945563,2713587,"Data",2
22945564,2713587,"Investigational Prod",1
22945565,2713587,"Other",1
22909018,2708631,"Alliance Partner/Ven",1
22909019,2708631,"Data",1
22909020,2708631,"Informed Consent Doc",1
22928803,2708632,"Data",1
22903723,2704997,"INFORMED CONSENT",0
22903919,2704997,"SDV/CRF VERIFICATION",2
22904115,2704997,"SAE REPORTING",0
22904311,2704997,"INVESTIGATIONAL PROD",0
22904507,2704997,"OTHER",0
22904703,2704997,"TOTAL ISSUES",3
22903331,2704997,"MONITORING",0
22903527,2704997,"SMF/TMF",1
22917649,2708716,"Alliance Partner/Ven",2
22917650,2708716,"Data",2
22917651,2708716,"Essential Documents",2
22917652,2708716,"Investigational Prod",1
22917653,2708716,"Other",1
22917654,2708716,"Site Qualifications",1
22929651,2711970,"Alliance Partner/Ven",2
22929652,2711970,"Data",5
22929653,2711970,"Essential Documents",3
22929654,2711970,"Informed Consent Doc",2
22929655,2711970,"Other",3
22929656,2711970,"Safety",5
22929657,2711970,"Site Qualifications",5
22859545,2706005,"MONITORING",2
22859741,2706005,"SMF/TMF",1
22859937,2706005,"INFORMED CONSENT",0
22860133,2706005,"SDV/CRF VERIFICATION",1
22860329,2706005,"SAE REPORTING",0
22860525,2706005,"INVESTIGATIONAL PROD",1
22860721,2706005,"OTHER",0
22860917,2706005,"TOTAL ISSUES",5
22910247,2709438,"Alliance Partner/Ven",1
22910248,2709438,"Safety",1
22859539,2706425,"MONITORING",0
22859735,2706425,"SMF/TMF",1
22859931,2706425,"INFORMED CONSENT",1
22860127,2706425,"SDV/CRF VERIFICATION",4
22860323,2706425,"SAE REPORTING",2
22860519,2706425,"INVESTIGATIONAL PROD",2
22860715,2706425,"OTHER",0
22860911,2706425,"TOTAL ISSUES",10
22934330,2709729,"Alliance Partner/Ven",3
22934331,2709729,"Data",1
22934332,2709729,"Essential Documents",1
22934333,2709729,"Informed Consent Doc",5
22934334,2709729,"Investigational Prod",3
22934335,2709729,"Primary Objective(s)",1
22934336,2709729,"Safety",6
22859531,2706109,"MONITORING",0
22859727,2706109,"SMF/TMF",1
22859923,2706109,"INFORMED CONSENT",1
22860119,2706109,"SDV/CRF VERIFICATION",1
22860315,2706109,"SAE REPORTING",0
22860511,2706109,"INVESTIGATIONAL PROD",0
22860707,2706109,"OTHER",0
22860903,2706109,"TOTAL ISSUES",3
22910402,2709479,"Essential Documents",2
22910403,2709479,"Informed Consent Doc",1
22910404,2709479,"Safety",1
22859532,2706110,"MONITORING",2
22859728,2706110,"SMF/TMF",0
22859924,2706110,"INFORMED CONSENT",0
22860120,2706110,"SDV/CRF VERIFICATION",1
22860316,2706110,"SAE REPORTING",1
22860512,2706110,"INVESTIGATIONAL PROD",1
22860708,2706110,"OTHER",0
22860904,2706110,"TOTAL ISSUES",5
22933092,2709480,"Data",1
22933093,2709480,"Informed Consent Doc",2
22933094,2709480,"Safety",2
22948556,2709753,"Primary Objective(s)",1
22910124,2709754,"Data",1
22910125,2709754,"Essential Documents",1
22910126,2709754,"Informed Consent Doc",1
22910127,2709754,"Other",1
22910128,2709754,"Safety",1
22910129,2709754,"Site Qualifications",1
22920308,2708820,"Investigational Prod",1
22916723,2709504,"Data",3
22916724,2709504,"Essential Documents",1
22916725,2709504,"Other",1
22916726,2709504,"Safety",1
22916727,2709504,"Site Qualifications",1
22859527,2705361,"MONITORING",6
22859723,2705361,"SMF/TMF",2
22859919,2705361,"INFORMED CONSENT",1
22860115,2705361,"SDV/CRF VERIFICATION",7
22860311,2705361,"SAE REPORTING",3
22860507,2705361,"INVESTIGATIONAL PROD",5
22860703,2705361,"OTHER",7
22860899,2705361,"TOTAL ISSUES",31
22953125,2708835,"Essential Documents",1
22953126,2708835,"Other",1
22953127,2708835,"Safety",2
22953128,2708835,"Site Qualifications",1
22934377,2708836,"Data",7
22934378,2708836,"Essential Documents",3
22934379,2708836,"Informed Consent Doc",2
22934380,2708836,"Investigational Prod",5
22934381,2708836,"Other",5
22934382,2708836,"Safety",2
22934383,2708836,"Site Qualifications",3
22951450,2709516,"Alliance Partner/Ven",1
22951451,2709516,"Data",1
22951452,2709516,"Essential Documents",1
22951453,2709516,"Informed Consent Doc",1
22951454,2709516,"Safety",1
22951455,2709516,"Site Qualifications",1
22924636,2709517,"Data",1
22924637,2709517,"Essential Documents",2
22924638,2709517,"Informed Consent Doc",1
22924639,2709517,"Other",1
22924640,2709517,"Safety",3
22924641,2709517,"Site Qualifications",2
22928602,2709518,"Alliance Partner/Ven",2
22928603,2709518,"Data",4
22928604,2709518,"Essential Documents",1
22928605,2709518,"Informed Consent Doc",1
22928606,2709518,"Investigational Prod",1
22928607,2709518,"Safety",2
22929772,2709519,"Informed Consent Doc",3
22929773,2709519,"Other",1
22929774,2709519,"Safety",1
22929775,2709519,"Subject Visits Revie",1
22921216,2709522,"Alliance Partner/Ven",2
22921217,2709522,"Data",3
22921218,2709522,"Essential Documents",3
22921219,2709522,"Informed Consent Doc",4
22921779,2709523,"Alliance Partner/Ven",2
22921780,2709523,"Data",2
22921781,2709523,"Safety",1
22921782,2709523,"Site Qualifications",1
22859543,2705418,"MONITORING",3
22859739,2705418,"SMF/TMF",1
22859935,2705418,"INFORMED CONSENT",1
22860131,2705418,"SDV/CRF VERIFICATION",2
22860327,2705418,"SAE REPORTING",0
22860523,2705418,"INVESTIGATIONAL PROD",2
22860719,2705418,"OTHER",0
22860915,2705418,"TOTAL ISSUES",9
22859544,2705419,"MONITORING",1
22859740,2705419,"SMF/TMF",1
22859936,2705419,"INFORMED CONSENT",1
22860132,2705419,"SDV/CRF VERIFICATION",3
22860328,2705419,"SAE REPORTING",0
22860524,2705419,"INVESTIGATIONAL PROD",0
22860720,2705419,"OTHER",0
22860916,2705419,"TOTAL ISSUES",6
22909618,2708907,"Data",3
22909619,2708907,"Essential Documents",1
22909620,2708907,"Safety",2
22909621,2708907,"Site Qualifications",3
22903720,2705539,"INFORMED CONSENT",0
22903916,2705539,"SDV/CRF VERIFICATION",0
22904112,2705539,"SAE REPORTING",0
22904308,2705539,"INVESTIGATIONAL PROD",0
22904504,2705539,"OTHER",0
22904700,2705539,"TOTAL ISSUES",0
22903328,2705539,"MONITORING",0
22903524,2705539,"SMF/TMF",0
22859529,2705540,"MONITORING",0
22859725,2705540,"SMF/TMF",0
22859921,2705540,"INFORMED CONSENT",0
22860117,2705540,"SDV/CRF VERIFICATION",2
22860313,2705540,"SAE REPORTING",1
22860509,2705540,"INVESTIGATIONAL PROD",0
22860705,2705540,"OTHER",0
22860901,2705540,"TOTAL ISSUES",3
22859530,2705543,"MONITORING",3
22859726,2705543,"SMF/TMF",0
22859922,2705543,"INFORMED CONSENT",1
22860118,2705543,"SDV/CRF VERIFICATION",0
22860314,2705543,"SAE REPORTING",0
22860510,2705543,"INVESTIGATIONAL PROD",0
22860706,2705543,"OTHER",1
22860902,2705543,"TOTAL ISSUES",5
22913299,2709013,"Essential Documents",1
22938053,2713586,"Alliance Partner/Ven",1
22938054,2713586,"Data",1
22861019,2706376,"MONITORING",2
22905045,2703889,"MONITORING",2
22905241,2703889,"SMF/TMF",0
22905437,2703889,"INFORMED CONSENT",0
22905633,2703889,"SDV/CRF VERIFICATION",1
22905829,2703889,"SAE REPORTING",0
22906025,2703889,"INVESTIGATIONAL PROD",0
22906221,2703889,"OTHER",0
22906417,2703889,"TOTAL ISSUES",3
22808275,2704704,"SDV/CRF VERIFICATION",1
22807687,2704704,"MONITORING",5
22807883,2704704,"SMF/TMF",9
22808079,2704704,"INFORMED CONSENT",0
22808471,2704704,"SAE REPORTING",0
22808667,2704704,"INVESTIGATIONAL PROD",2
22808863,2704704,"OTHER",0
22809059,2704704,"TOTAL ISSUES",17
22808276,2704705,"SDV/CRF VERIFICATION",3
22807688,2704705,"MONITORING",3
22807884,2704705,"SMF/TMF",6
22808080,2704705,"INFORMED CONSENT",0
22808472,2704705,"SAE REPORTING",0
22808668,2704705,"INVESTIGATIONAL PROD",1
22808864,2704705,"OTHER",1
22809060,2704705,"TOTAL ISSUES",14
22808281,2705068,"SDV/CRF VERIFICATION",2
22807693,2705068,"MONITORING",4
22807889,2705068,"SMF/TMF",4
22808085,2705068,"INFORMED CONSENT",0
22808477,2705068,"SAE REPORTING",0
22808673,2705068,"INVESTIGATIONAL PROD",0
22808869,2705068,"OTHER",0
22809065,2705068,"TOTAL ISSUES",10
22861022,2706791,"MONITORING",0
22903722,2706434,"INFORMED CONSENT",0
22903918,2706434,"SDV/CRF VERIFICATION",1
22904114,2706434,"SAE REPORTING",0
22904310,2706434,"INVESTIGATIONAL PROD",0
22904506,2706434,"OTHER",0
22904702,2706434,"TOTAL ISSUES",4
22903330,2706434,"MONITORING",2
22903526,2706434,"SMF/TMF",1
22859533,2706155,"MONITORING",0
22859729,2706155,"SMF/TMF",0
22859925,2706155,"INFORMED CONSENT",1
22860121,2706155,"SDV/CRF VERIFICATION",1
22860317,2706155,"SAE REPORTING",0
22860513,2706155,"INVESTIGATIONAL PROD",0
22860709,2706155,"OTHER",0
22860905,2706155,"TOTAL ISSUES",2
22859534,2706156,"MONITORING",0
22859730,2706156,"SMF/TMF",1
22859926,2706156,"INFORMED CONSENT",2
22860122,2706156,"SDV/CRF VERIFICATION",0
22860318,2706156,"SAE REPORTING",0
22860514,2706156,"INVESTIGATIONAL PROD",0
22860710,2706156,"OTHER",1
22860906,2706156,"TOTAL ISSUES",4
22859535,2706157,"MONITORING",0
22859731,2706157,"SMF/TMF",1
22859927,2706157,"INFORMED CONSENT",1
22860123,2706157,"SDV/CRF VERIFICATION",3
22860319,2706157,"SAE REPORTING",1
22860515,2706157,"INVESTIGATIONAL PROD",1
22860711,2706157,"OTHER",0
22860907,2706157,"TOTAL ISSUES",7
22859536,2706158,"MONITORING",0
22859732,2706158,"SMF/TMF",1
22859928,2706158,"INFORMED CONSENT",1
22860124,2706158,"SDV/CRF VERIFICATION",7
22860320,2706158,"SAE REPORTING",1
22860516,2706158,"INVESTIGATIONAL PROD",0
22860712,2706158,"OTHER",0
22860908,2706158,"TOTAL ISSUES",10
22859537,2706159,"MONITORING",0
22859733,2706159,"SMF/TMF",3
22859929,2706159,"INFORMED CONSENT",0
22860125,2706159,"SDV/CRF VERIFICATION",3
22860321,2706159,"SAE REPORTING",0
22860517,2706159,"INVESTIGATIONAL PROD",0
22860713,2706159,"OTHER",0
22860909,2706159,"TOTAL ISSUES",6
22859538,2706165,"MONITORING",0
22859734,2706165,"SMF/TMF",3
22859930,2706165,"INFORMED CONSENT",1
22860126,2706165,"SDV/CRF VERIFICATION",3
22860322,2706165,"SAE REPORTING",0
22860518,2706165,"INVESTIGATIONAL PROD",0
22860714,2706165,"OTHER",2
22860910,2706165,"TOTAL ISSUES",9
22862194,2706374,"OTHER",0
22862195,2706376,"OTHER",0
22862391,2706376,"TOTAL ISSUES",6
22862198,2706791,"OTHER",0
22862394,2706791,"TOTAL ISSUES",7
22861215,2706376,"SMF/TMF",1
22861218,2706791,"SMF/TMF",0
22861411,2706376,"INFORMED CONSENT",1
22861414,2706791,"INFORMED CONSENT",0
22861607,2706376,"SDV/CRF VERIFICATION",1
22861610,2706791,"SDV/CRF VERIFICATION",4
22861803,2706376,"SAE REPORTING",0
22861806,2706791,"SAE REPORTING",1
22861999,2706376,"INVESTIGATIONAL PROD",1
22862002,2706791,"INVESTIGATIONAL PROD",2
22862390,2706374,"TOTAL ISSUES",2
22861018,2706374,"MONITORING",0
22861214,2706374,"SMF/TMF",1
22861410,2706374,"INFORMED CONSENT",0
22861606,2706374,"SDV/CRF VERIFICATION",0
22861802,2706374,"SAE REPORTING",0
22861998,2706374,"INVESTIGATIONAL PROD",1
22862196,2706375,"OTHER",0
22862392,2706375,"TOTAL ISSUES",6
22861020,2706375,"MONITORING",1
22861216,2706375,"SMF/TMF",1
22861412,2706375,"INFORMED CONSENT",1
22861608,2706375,"SDV/CRF VERIFICATION",1
22861804,2706375,"SAE REPORTING",1
22862000,2706375,"INVESTIGATIONAL PROD",1
22903724,2705578,"INFORMED CONSENT",1
22903920,2705578,"SDV/CRF VERIFICATION",1
22904116,2705578,"SAE REPORTING",0
22904312,2705578,"INVESTIGATIONAL PROD",0
22904508,2705578,"OTHER",0
22904704,2705578,"TOTAL ISSUES",5
22903332,2705578,"MONITORING",1
22903528,2705578,"SMF/TMF",2
22859540,2705579,"MONITORING",0
22859736,2705579,"SMF/TMF",0
22859932,2705579,"INFORMED CONSENT",0
22860128,2705579,"SDV/CRF VERIFICATION",3
22860324,2705579,"SAE REPORTING",0
22860520,2705579,"INVESTIGATIONAL PROD",0
22860716,2705579,"OTHER",1
22860912,2705579,"TOTAL ISSUES",4
22859541,2705581,"MONITORING",1
22859737,2705581,"SMF/TMF",1
22859933,2705581,"INFORMED CONSENT",1
22860129,2705581,"SDV/CRF VERIFICATION",1
22860325,2705581,"SAE REPORTING",1
22860521,2705581,"INVESTIGATIONAL PROD",0
22860717,2705581,"OTHER",0
22860913,2705581,"TOTAL ISSUES",5
22907072,2709704,"Alliance Partner/Ven",2
22907073,2709704,"Data",4
22907074,2709704,"Essential Documents",3
22907075,2709704,"Informed Consent Doc",2
22907076,2709704,"Investigational Prod",3
22907077,2709704,"Other",1
22907078,2709704,"Safety",3
22907079,2709704,"Site Qualifications",4
22916220,2709705,"Data",4
22916221,2709705,"Essential Documents",3
22916222,2709705,"Informed Consent Doc",3
22916223,2709705,"Other",1
22916224,2709705,"Safety",6
22916225,2709705,"Site Qualifications",2
22859542,2705243,"MONITORING",0
22859738,2705243,"SMF/TMF",1
22859934,2705243,"INFORMED CONSENT",2
22860130,2705243,"SDV/CRF VERIFICATION",1
22860326,2705243,"SAE REPORTING",0
22860522,2705243,"INVESTIGATIONAL PROD",1
22860718,2705243,"OTHER",0
22860914,2705243,"TOTAL ISSUES",5
22927345,2708765,"Data",2
22927346,2708765,"Essential Documents",1
22927347,2708765,"Informed Consent Doc",2
22927348,2708765,"Safety",1
22927349,2708765,"Site Qualifications",3
22928825,2709054,"Alliance Partner/Ven",2
22928826,2709054,"Data",3
22928827,2709054,"Essential Documents",2
22928828,2709054,"Informed Consent Doc",1
22928829,2709054,"Other",1
22928830,2709054,"Primary Objective(s)",1
22928831,2709054,"Safety",1
22918463,2707218,"Essential Documents",1
22918464,2707218,"Investigational Prod",2
22825157,2699945,"SMF/TMF",1
22825134,2699942,"SMF/TMF",2
22825330,2699942,"INFORMED CONSENT",0
22825133,2699943,"SMF/TMF",2
22825329,2699943,"INFORMED CONSENT",0
22825526,2699942,"SDV/CRF VERIFICATION",2
22825525,2699943,"SDV/CRF VERIFICATION",0
22825722,2699942,"SAE REPORTING",0
22825721,2699943,"SAE REPORTING",0
22825918,2699942,"INVESTIGATIONAL PROD",1
22825917,2699943,"INVESTIGATIONAL PROD",0
22826114,2699942,"OTHER",0
22826113,2699943,"OTHER",0
22826310,2699942,"TOTAL ISSUES",5
22826309,2699943,"TOTAL ISSUES",3
22824938,2699942,"MONITORING",0
