ID,Symbol,Start_date,market_cap,Sector,Country,CEO,No.of employee,Revenue (Cr),Net-valuation (Cr),Share_price (RS),Company_background,Type,Product
PROJ0x319e,,"February,1958",?,?,,?,,1.1430418365341226,342.91255096023673,91.75,2 million – one in six U. They have compared production and investment in a range of Western and non-Western countries and presented case studies of growth and performance in important individual industries and market-economic sectors. manufacturing jobs – have disappeared between 2000 and 2007.,Mechanical,Wiring tools
PROJ0x70a4,,,?,?,,Steven Clouthier,4225.0,4.749500029433053,,72.15,"Although the history of the origin of the use of the concept and meaning of ""good"" are diverse, the notable discussions of Plato and Aristotle on this subject have been of significant historical effect. Because Plato's Form of the Good does not explain events in the physical world, humans have no reason to believe that the Form of the Good exists and the Form of the Good is thereby irrelevant to human ethics.",Food,Fastfood
PROJ0x1fa7,,"April,1955",small-cap,Public_sector,,Paul Bell,50587.0,-999.0,20.19961566371612,103.1,"On the other hand, most manufacturing may involve significant social and environmental costs.On June 26, 2009, Jeff Immelt, the CEO of General Electric, called for the United States to increase its manufacturing base employment to 20% of the workforce, commenting that the U.",Food,Fastfood
PROJ0x4e0a,,,?,,,?,,?,453.3527561011641,51.55,"For the western world, this idea developed into a religion which spawned many sects, some of which embraced an extreme dualistic belief that the material world should be shunned and the spiritual world should be embraced.S.",Food,Beverage
PROJ0x9208,DEFJ,"July,2001",?,?,,Charles Slape,,0.28219764021278826,7.054941005319705,,"In 2017, healthcare costs paid to hospitals, physicians, nursing homes, diagnostic laboratories, pharmacies, medical device manufacturers and other components of the healthcare system, consumed 17. These three main directives have been supplemented over time by several modifying and implementing directives, including the last technical revision brought about by Directive 2007/47 EC.",Production,Medical devices
PROJ0x15c2,,,?,?,,Patrick Hardin,80840.0,2.118490881506271,317.77363222594073,73.4, Through the conversation between Socrates and Glaucon (508a–c) Plato analogizes the form of the Good with the sun as it is what allows us to see things.The manufacturing sector is closely connected with the engineering and industrial design.,Food,Organicfood
PROJ0x3b1c,JZV,,mid-cap,Private_sector,East Timor,Eugene Branscomb,,7.810969334446954,16865.667788474202,115.35," Examples of major manufacturers in North America include General Motors Corporation, General Electric, Procter & Gamble, AbbVie, Unilever, General Dynamics, Boeing, Pfizer, Precision Castparts, and Fiat Chrysler Automobiles.In addition to general overviews, researchers have examined the features and factors affecting particular key aspects of manufacturing development.The mechanized assembly line was introduced to assemble parts in a repeatable fashion, with individual workers performing specific steps during the process.",Mechanical,Kids toys
PROJ0x81f9,IYF,,?,Private_sector,,Dorothy Mateer,,?,151.0335200816504,,"In most contexts, the concept of good denotes the conduct that should be preferred when posed with a choice between possible actions. Entrepreneurs organized a number of manufacturing households into a single enterprise through the putting-out system.",Food,Beverage
PROJ0x20db,,,small-cap,Public_sector,,?,42108.0,0.7417873579311757,185.446839482794,-1296.7688837339065,9 percent of GDP by 2025. On 28 December 2016 the US Food and Drug Administration released its recommendations that are not legally enforceable for how medical device manufacturers should maintain the security of Internet-connected devices.,Production,Medical devices
PROJ0xeb5,GOJ,,?,Private_sector,Cocos Islands,?,,2.0345468017671564,,-7511.192444954399,Medical monitors allow medical staff to measure a patient's medical state.Medical monitors allow medical staff to measure a patient's medical state.,Production,Medical devices
PROJ0x86ff,,"August,1986",mid-cap,Public_sector,,?,17153.0,-999.0,-16231.398525635383,,"Isuzu owns 10% of Industries Mécaniques Maghrébines.In 2007, there were about 806 million cars and light trucks on the road, consuming over 980 billion litres (980,000,000 m3) of gasoline and diesel fuel yearly.",Production,Bike
PROJ0x3394,YCV,"July,2004",?,Private_sector,,?,,1.9771507154459456,25972.647795327248,-2689.6737177746772," The clean-up costs of hazardous waste, for example, may outweigh the benefits of a product that creates it. Such goods may be sold to other manufacturers for the production of other more complex products (such as aircraft, household appliances, furniture, sports equipment or automobiles), or distributed via the tertiary industry to end users and consumers (usually through wholesalers, who in turn sell to retailers, who then sell them to individual customers). They have compared production and investment in a range of Western and non-Western countries and presented case studies of growth and performance in important individual industries and market-economic sectors.",Food,Organicfood
PROJ0x8ec2,,"November,1984",mid-cap,?,,?,,3.182912224311615,,1046.7326139938996," economy, research shows that it performs poorly compared to manufacturing in other high-wage countries.The manufacturing sector is closely connected with the engineering and industrial design.",Toys,Kids toys
PROJ0x572d,ULW,,?,?,,?,2906.0,1.994917048831922,299.23755732478827,33.2," Information Technology – A Luddite Analysis. However, the term information technology in its modern sense first appeared in a 1958 article published in the Harvard Business Review; authors Harold J.",Production,Gaming hardware
PROJ0x8f4,MGZG,,small-cap,Public_sector,,Sharon Martin,8636.0,2.588531433967237,517.7062867934474,4907.37195105211," In the UK, EEF the manufacturers organisation has led calls for the UK economy to be rebalanced to rely less on financial services and has actively promoted the manufacturing agenda.S. Training was by apprenticeship.",Mechanical,Kids toys
PROJ0x98c5,,"July,2010",?,?,,Andrea Watson,17484.0,6.008760249988928,22975.067757101406,36.6," Further, while U. Tort law and product liability impose additional costs on manufacturing. ISBN 978-0-13-148965-3.",Mechanical,Wiring tools
PROJ0x56a4,,,small-cap,Public_sector,Austria,Albert Spencer,,0.6361015444858654,,,S. Companies have also sought to integrate IT with business outcomes and decision-making through a BizOps or business operations department.,Production,Gaming hardware
PROJ0x30df,,"November,1984",?,?,Norfolk Island,?,,2.754325770998996,275.4325770998996,-8307.907979642701,"In the pre-industrial world, most manufacturing occurred in rural areas, where household-based manufacturing served as a supplemental subsistence strategy to agriculture (and continues to do so in places).""Manufactures"" .S.",Mechanical,Kids toys
PROJ0x3908,,,?,?,,Frances Chrisman,,?,,178.6," Environment laws and labor protections that are available in developed nations may not be available in the third world. This form is the basis for understanding all other forms, it is what allows us to understand everything else.",Food,Fastfood
PROJ0x8141,,,?,Public_sector,,Bradley Shaffer,,1.319456227448054,32.986405686201344,," In much of the pre-industrial world, the guild system protected the privileges and trade secrets of urban artisans. Examples in Asia include Toyota, Yamaha, Panasonic, LG, Samsung, Godrej & Boyce and Tata Motors. Examples in Europe include Volkswagen Group, Siemens, BASF and Michelin.",Mechanical,Wiring tools
PROJ0x53e5,,,small-cap,?,,?,,2.4409765456097805,,101.15," This led to significant increases in efficiency, lowering the cost of the end process.List of manufacturing processesManufacturing Process ManagementManagementList of management topicsTotal quality managementQuality controlSix SigmaList of largest manufacturing companies by revenueIndustrial robotManufacturing engineeringProcess manufacturingManufacturing in the United StatesIndustrial engineeringAdvanced manufacturingMetal fabricationMicrofabricationOptics fabricationSemiconductor device fabricationBiomanufacturingMesoscale ManufacturingCyber manufacturingTaylorism/Scientific managementFordismKalpakjian, Serope; Steven Schmid (August 2005).",Mechanical,Wiring tools
