ID,Symbol,Start_date,market_cap,Sector,Country,CEO,No.of employee,Revenue (Cr),Net-valuation (Cr),Share_price (RS),Company_background,Type,Product
PROJ0x2ef9,,"July,1979",?,Public_sector,,?,11013.0,?,7670.244374237518,595.5," It never left the drawing board.S. This term, as proposed by Elmer Sperry(1860-1930), first came into use with reference to automobiles in 1898.",Heavy Vehicles,JCP
PROJ0x3873,,"May,1987",?,?,,Larissa Hampton,,?,493.0817373312235,604.55,  The second flight successfully launched the Buran orbiter.Emerging automobile markets already buy more cars than established markets.,Heavy Vehicles,JCP
PROJ0x2d13,,,?,,,?,41343.0,-999.0,,516.4803610204121," in production and held this rank until 2009, when China took the top spot with 13.74% voting stake in Volkswagen Group.",Heavy Vehicles,Truck
PROJ0x210d,,,?,Private_sector,,?,,16.231040490095943,4057.760122523985,,"Comparison of orbital launch systemsList of orbital launch systemsSounding rocket, suborbital launch vehicleSmall-lift launch vehicle, capable of lifting up to 2,000 kg (4,400 lb) to low Earth orbitMedium-lift launch vehicle, capable of lifting 2,000 to 20,000 kg (4,400 to 44,000 lb) of payload into low Earth orbitHeavy-lift launch vehicle, capable of lifting 20,000 to 50,000 kg (44,000 to 110,000 lb) of payload into low Earth orbit. The payload capability was to be 550 t (1,210,000 lb) in an expendable configuration or 300 t (660,000 lb) in a reusable configuration.",Light Vehicles,Truck
PROJ0x61f9,,,small-cap,Public_sector,,Todd Mcadory,,1.7746213829047597,354.92427658095187,54.4,"In an academic context, the Association for Computing Machinery defines IT as ""undergraduate degree programs that prepare students to meet the computer technology needs of business, government, healthcare, schools, and other kinds of organizations .The term is commonly used as a synonym for computers and computer networks, but it also encompasses other information distribution technologies such as television and telephones..",Light Vehicles,AI
PROJ0x74bc,ASD,,?,Public_sector,,William Covarrubias,,-999.0,1679.8009775958096,697.5,"Toyota holds a 4.1% in the Renault-Nissan Alliance, while Renault-Nissan Alliance holds a 3.",Light Vehicles,Car
PROJ0x6c8c,,"August,2010",large-cap,?,,?,,12.716831928967295,3179.2079822418236,6804.029712372042,Toyota holds a 4.S.,Light Vehicles,Bike
PROJ0x1044,,,small-cap,?,Niue,?,,2.668000981383155,-18053.812059615946,3547.6614624290423,"On virtually all computer platforms, software can be grouped into a few broad categories. Each instruction causes the computer to carry out an operation—moving data, carrying out a computation, or altering the control flow of instructions.",Light Vehicles,AI
PROJ0x8d0e,,,large-cap,Private_sector,,?,19120.0,10.430371891729617,,801.85,"4 t (270,000 lb)^C  Required upper stage or payload to perform final orbital insertion^D  Falcon Heavy has only flown in a configuration where all three boosters are intended to be recovered, which has a theoretical payload limit of around 45 tonnes; the first flight in a configuration where one booster core is deliberately expended is planned for July 2021.Isuzu, Sollers JSC, and Imperial Sojitz have a joint venture called Sollers-Isuzu, Sollers JSC owns 66%, Isuzu owns 29%, and Imperial Sojitz owns 5%.",Light Vehicles,Truck
PROJ0x7a5c,OEF,,?,?,,Rosita Huff,61746.0,-999.0,4776.633762405299,744.4,"1% stake in Renault Samsung.61% and EBRD owns 16. As of September 2020 the latter configuration is planned to fly in early 2021, but with a much smaller payload being launched to geostationary orbit.",Heavy Vehicles,Truck
PROJ0x1860,,,small-cap,,,Barbara Ensley,,1.0177076651323511,21882.981552926383,96.6,"  Modern businesses rely heavily on technology for their day-to-day operations, so the expenses delegated to cover technology that facilitates business in a more efficient manner is usually seen as “just the cost of doing business”. Another source of controversy is the effect on innovation, with many distinguished experts and companies arguing that software is such a fast-moving field that software patents merely create vast additional litigation costs and risks, and actually retard innovation.The development of transistors in the late 1940s at Bell Laboratories allowed a new generation of computers to be designed with greatly reduced power consumption.",Light Vehicles,AI
PROJ0x1be,OYX,"July,1971",?,Public_sector,,Abraham Sinkiewicz,,20.16730381318495,-27581.010620426547,,0% stake in KAMAZ. production of 10.,Heavy Vehicles,Truck
PROJ0x6b2b,ASS,,mid-cap,Private_sector,Egypt,?,,-999.0,40349.35527822992,521.4," The automobile is a primary mode of transportation for many developed economies.Tata Motors holds a 100% stake in Jaguar Land Rover. However, the automotive industry is still particularly concerned about product recalls, which cause considerable financial consequences.",Heavy Vehicles,Truck
PROJ0x8eae,,"July,2000",?,Private_sector,Angola,?,,7.932596521770287,10677.072402281605,585.35,23% stake and a 19.Dongfeng Motor holds a 12.,Heavy Vehicles,JCP
PROJ0xb92,,"August,1996",?,Private_sector,,?,,?,,857.95,"SAIPA holds a 51% stake in Pars Khodro.This is the list of the 15 largest publicly-traded car manufacturers by market capitalisation as of 15 May 2021, according to CompaniesMarketCap.BMW and Brilliance have a joint venture called BMW Brilliance .",Heavy Vehicles,JCP
PROJ0x5aeb,,"January,1994",?,Private_sector,,?,,1.9048705433219704,285.73058149829563,," Information services Information services is a term somewhat loosely applied to a variety of IT-related services offered by commercial companies, as well as data brokers.Data movement is typically from one place in memory to another.",Light Vehicles,AI
PROJ0x3c41,,,?,Private_sector,,Tony Mosholder,,5.156646844883085,,-4949.380335304998,General Motors holds a 20% stake in Industries Mécaniques Maghrébines.5% stake.23% stake and a 19.,Heavy Vehicles,Truck
PROJ0x61e6,,,?,?,Czech Republic,Lynn Sculley,,12.376715992373793,3094.1789980934477,850.1,The Rus-M was a proposed Russian family of launchers whose development began in 2009.FCA holds a 10% stake in Ferrari.S.,Heavy Vehicles,Truck
PROJ0x9acb,,"May,2006",large-cap,,,?,,15.490228259490713,,396.75,9% exercisable voting rights in Volvo.8 million units.,Light Vehicles,Truck
PROJ0x357d,,,small-cap,?,,Edward Collins,,?,11361.758943656108,-1942.416834134705," High-level languages are translated into machine language using a compiler or an interpreter or a combination of the two. This led many to credit Tukey with coining the term, particularly in obituaries published that same year, although Tukey never claimed credit for any such coinage. ISSN 2222-9280Gleick, James (2011).",Light Vehicles,AI
PROJ0x3a65,,,large-cap,?,,Rodrigo Barrett,3505.0,?,-13804.972912461735,939.05, This procedure is called product recall. Mahindra & Mahindra owns 51% and Navistar International owns 49%.74% voting stake in Volkswagen Group.,Light Vehicles,Bike
PROJ0x2e53,,,large-cap,?,,Marla Jacobs,40344.0,15.144463285169275,2271.6694927753915,67.65,"Notable current relationships include:Daihatsu holds a 25% stake in Perodua.Tata Motors and Marcopolo have a joint venture called Tata Marcopolo, where Tata owns 51% and Marcopolo owns 49%.",Light Vehicles,Car
PROJ0x2369,,,?,?,,?,,?,,4428.968166271831,"Early car manufaturing involved manual assembly by a human worker. In 1980, the U.",Light Vehicles,Bike
PROJ0x1ac4,,,?,Public_sector,,?,,-999.0,3910.989754438482,,"Other well-known large software companies include Google, IBM, TCS, Infosys, Wipro, HCL Technologies, Oracle, Novell, SAP, Symantec, Adobe Systems, Sidetrade and Corel, while small companies often provide innovation.At the lowest programming level, executable code consists of machine language instructions supported by an individual processor—typically a central processing unit (CPU) or a graphics processing unit (GPU).",Light Vehicles,AI
PROJ0x1e40,,"November,1958",?,?,Zambia,?,,10.797455035795329,,331.1,Toyota holds a 100% stake in Daihatsu.Tata Motors holds a 100% stake in Jaguar Land Rover.1% stake in Renault Samsung.,Light Vehicles,Car
PROJ0x2c81,RHG,,?,?,,Irene Matheson,,3.4880618708365088,697.6123741673018,189.95,"5 t (195,200 lb) on a TLI making it one of the most capable vehicles ever designed.Product and operation tests and inspections at different stages of the value chain are made to avoid these product recalls by ensuring end-user security and safety and compliance with the automotive industry requirements.",Heavy Vehicles,JCP
PROJ0x307a,,,small-cap,Public_sector,,Michelle Delia,12122.0,?,599.3033343820541,93.55,"Many bugs are discovered and eliminated (debugged) through software testing. Electronic data storage, which is used in modern computers, dates from World War II, when a form of delay line memory was developed to remove the clutter from radar signals, the first practical application of which was the mercury delay line.Show() to close or open the application.",Light Vehicles,AI
PROJ0x2948,,,?,?,,?,,18.09476143391804,1809.4761433918038,9794.844012037918,"^F  Does not include dry mass of spaceshipLong March 9, a 140 t (310,000 lb) to LEO capable rocket was proposed in 2018 by China, with plans to launch the rocket by 2028. Ares V for the Constellation program was intended to reuse many elements of the Space Shuttle program, both on the ground and flight hardware, to save costs.",Heavy Vehicles,Truck
PROJ0x51f0,,,large-cap,,,?,,36.494076451509365,-10925.093800555573,,29% stake in Mitsubishi Fuso Truck and Bus Corporation.Geely Automobile holds a 23% stake in The London Taxi Company.Notable current relationships include:Daihatsu holds a 25% stake in Perodua.,Heavy Vehicles,Truck
PROJ0x5097,TZI,,large-cap,Private_sector,,Catherine Rondon,48443.0,-999.0,,996.5," As of 2020, it is slated to be the primary launch vehicle for NASA's deep space exploration plans, including the planned crewed lunar flights of the Artemis program and a possible follow-on human mission to Mars in the 2030s.In India, there have been multiple mentions about concept of various heavy and super-heavy rocket designs and configurations, capable of putting 50 to 100 tonnes in LEO and 20 to 35 tonnes in GTO in various presentations from ISRO officials which were studied in 2000s and 2010s.Daimler holds a 12% stake in BAIC Group, while BAIC Group holds 5% stake in Daimler.",Light Vehicles,Truck
PROJ0x72b9,,,small-cap,,,?,,?,-9414.980437975166,78.35," On a PC one will usually have the ability to change the platform software..Data transmission has three aspects: transmission, propagation, and reception.",Light Vehicles,AI
PROJ0x8456,WLDS,,?,Private_sector,Northern Mariana Islands,?,,15.451445311051044,,932.35,"General Motors holds a 93% stake in GM India and SAIC Group holds a 7% stake.Tata Motors holds a 100% stake in Jaguar Land Rover. In the United States, vehicle sales peaked in 2000, at 17.",Light Vehicles,Car
PROJ0x5c66,,,mid-cap,,,?,,4.778330321512575,,," It is also expected that this trend will continue, especially as the younger generations of people (in highly urbanized countries) no longer want to own a car anymore, and prefer other modes of transport.Ford and Lio Ho Group have a joint venture called Ford Lio Ho, Ford owns 70% and Lio Ho Group owns 30%.Ford and Sollers JSC have a 50-50 joint venture called Ford Sollers .",Heavy Vehicles,Truck
PROJ0x758f,,,small-cap,Private_sector,,Brad Duncan,,-999.0,-14268.20047870158,611.15,"The SpaceX Starship is a two-stage-to-orbit reusable launch vehicle being developed by SpaceX, consisting of the Super Heavy booster as the first stage and a second stage, also called Starship.^A  Includes mass of Apollo command and service modules, Apollo Lunar Module, Spacecraft/LM Adapter, Saturn V Instrument Unit, S-IVB stage, and propellant for translunar injection; payload mass to LEO is about 122.",Heavy Vehicles,JCP
PROJ0x91c1,,"November,1998",large-cap,Public_sector,Kuwait,?,12950.0,?,14700.651858068792,639.35,"Daimler holds a 12% stake in BAIC Group, while BAIC Group holds 5% stake in Daimler.PSA and CK Birla Group (AVTEC) have a 50-50% joint venture called PSA AVTEC Powertrain Pvt.As part of the Soviet crewed lunar project to compete with Apollo/Saturn V, the N1 rocket was secretly designed with a payload capacity of 95 t (209,000 lb).",Heavy Vehicles,Truck
PROJ0x7b9d,,,large-cap,,,John Jenkins,39569.0,7.326983276952875,1831.7458192382185,690.35,0% stake in KAMAZ.Toyota holds a 5.,Heavy Vehicles,JCP
PROJ0x47cc,,"December,1950",?,?,,?,,?,5128.0844535711885,884.8,"In 2007, there were about 806 million cars and light trucks on the road, consuming over 980 billion litres (980,000,000 m3) of gasoline and diesel fuel yearly. Meanwhile, in the developed countries, the automotive industry has slowed. The only Universal Rocket to make it past the design phase was the UR-500 while the N1 was selected to be the Soviets' HLV for lunar and Martian missions.",Heavy Vehicles,JCP
PROJ0x9736,,"November,1967",?,Public_sector,,?,,33.132511482585414,3313.2511482585405,-6148.426600176568,^E  Side booster cores recoverable and centre core intentionally expended. Product recalls happen in every industry and can be production-related or stem from the raw material.,Light Vehicles,Truck
PROJ0x802,,,large-cap,?,,?,3910.0,-999.0,2326.9081972713743,959.6, Other potentially powerful automotive markets are Iran and Indonesia.8% owned by Koç Holding.,Heavy Vehicles,Truck
PROJ0x85d1,,,?,?,Portugal,?,11640.0,32.74000257891821,,363.2,FCA holds a 10% stake in Ferrari.Nissan owns 43% of Nissan Shatai.,Light Vehicles,Bike
